,statement,choice
0, HE EATS THE PIANO. ,"Select the most corresponding reason why the statement is against common sense:
A. PIANO AND VIOLIN  ARE DIFFERENT INSTRUMENTS,  BUT NOT FOOD
B. PEOPLE CAN BUY VIOLIN AND PIANO
C. THE CAKE LOOKS LIKE A PIANO
#statement:  HE EATS THE PIANO. 
choice:  (D) IT IS COMMON SENSE THAT SOMETHING WOULD TASTE GOOD"
0, After sunset sky turns blue ,"Select the most corresponding reason why the statement is against common sense:
A. Sky is usually blue
B. there is a blue car under the sky
C. Sky becomes dark after sunset
#statement:  After sunset sky turns blue 
choice:  B - There's no way that could be true, as we all know it should turn black at night!"
0, The Carpenter Chopped the Train ,"Select the most corresponding reason why the statement is against common sense:
A. The Carpenter was taking the train
B. The Train was not willing to be chopped
C. the train is too hard to chop
#statement:  The Carpenter Chopped the Train 
choice:  C)the train if far harder than he thought"
0, Sally taught her students burglary ,"Select the most corresponding reason why the statement is against common sense:
A. Burglary can be lucrative
B. His student was arrested because of burglary
C. Burglary is illegal
#statement:  Sally taught her students burglary 
choice:  B - his/her (student) were ARRESTED BECAUSE OF BURGLARY"
0, He takes the house from the washing machine. ,"Select the most corresponding reason why the statement is against common sense:
A. The house is bigger than the washing machine.
B. Washing machines are white while the houses are colorful.
C. Washing machines can be a present with a new house.
#statement:  He takes the house from the washing machine. 
choice:  A"
0, A couple sat on the water to watch the sunset. ,"Select the most corresponding reason why the statement is against common sense:
A. No one can sit on the water.
B. Water is blue and the sun is orange.
C. Water is a substance that is drunk by the couple.
#statement:  A couple sat on the water to watch the sunset. 
choice:  C"
0, The watermelon ate the kids ,"Select the most corresponding reason why the statement is against common sense:
A. Watermelon is a fruit
B. The watermelon is bigger than the kids' heads.
C. The watermelon hit that kid
#statement:  The watermelon ate the kids 
choice:  C -The watemalon hits thaat Kid"
0, I use cotton to make big mussels body ,"Select the most corresponding reason why the statement is against common sense:
A. Cotton is so smooth to handle
B. cotton is not a heavyweight to make our body big
C. Cotton will give us a more strength
#statement:  I use cotton to make big mussels body 
choice:  B -coton isn't hevy weight"
0, plastic bags are non-recyclable ,"Select the most corresponding reason why the statement is against common sense:
A. plastic bags have no nutritious value
B. some grocery stores don't provide free plastic bags
C. you can reuse and recycle plastic bags
#statement:  plastic bags are non-recyclable 
choice:  C) You Can Reuse And Recyle Plastic Bags"
0, He parks his car in the closet. ,"Select the most corresponding reason why the statement is against common sense:
A. closet is wooden and cars are metal
B. A car won't fit in the closet.
C. There is a closet in the car
#statement:  He parks his car in the closet. 
choice:  B - ""a Car Won’t Fit In The Closet"""
0, A liquid becomes a solid when it reaches boiling point ,"Select the most corresponding reason why the statement is against common sense:
A. Ice is solid and water is liquid
B. Boiling water is a mixture of water and gas
C. A liquid becomes a solid below its melting point
#statement:  A liquid becomes a solid when it reaches boiling point 
choice:  C"
0, My brother travels when he's sick. ,"Select the most corresponding reason why the statement is against common sense:
A. Sick people usually doesn't travel
B. The travel is nice when my brother is sick.
C. My sick brother isn't a nice traveler
#statement:  My brother travels when he's sick. 
choice:  B"
0, a printer makes vehicle oil ,"Select the most corresponding reason why the statement is against common sense:
A. There is no function in a printer about oil
B. a printer is as big as a dog
C. I pour oil on my printer accidentally
#statement:  a printer makes vehicle oil 
choice:  C"
0, he put a whale in the car ,"Select the most corresponding reason why the statement is against common sense:
A. the whale is usually white and black while the car can be any color
B. a whale can't drive a car
C. A whale is much bigger than the car
#statement:  he put a whale in the car 
choice:  B"
0, The fish fights the dog. ,"Select the most corresponding reason why the statement is against common sense:
A. a dog can be dressed as a fish
B. It is impossible for a fish to fight a dog.
C. Fights between pets are common
#statement:  The fish fights the dog. 
choice:  B - it's IMPOSSIBLE FOR A FISH TO FIGHT A DOG"
0, he was television at his brother ,"Select the most corresponding reason why the statement is against common sense:
A. televisions do not have feelings
B. television is not an emotion
C. he got angry when heard the news on television
#statement:  he was television at his brother 
choice:  C"
0, The two lions went to the movies ,"Select the most corresponding reason why the statement is against common sense:
A. the movie is about the lion
B. The lion cannot eat the movies
C. Movies is a place where people go to watch movies
#statement:  The two lions went to the movies 
choice:  C)Movies are places were you can Watch Movie"
0, Halloween night is the most ordinary night of the year ,"Select the most corresponding reason why the statement is against common sense:
A. Halloween night is when the world celebrates the creepy things that go bump in the night
B. Halloween night is just another day of the week and nothing special happens on it
C. There are no traditions associated with Halloween night in Japan
#statement:  Halloween night is the most ordinary night of the year 
choice:  B - It's Just Another Day Of The Week And Nothing Special Happens On IT"
