,statement,choice
0, I went to the bathroom because I was tired. ,"#statement:  I went to the bathroom because I was tired. 
Choose the option regarding why this statement is against common sense:
A. People take a bath to relax.
B. People take a bath in the bathroom
C. There is no resting place in the bathroom.
choice:  B) people takesa bathtoom"
0, Journals can help people in forgetting important events. ,"#statement:  Journals can help people in forgetting important events. 
Choose the option regarding why this statement is against common sense:
A. he does not write down what he wants to forget into his journal
B. he forgets where are his journals
C. the function of journals is to help people remember
choice:  C"
0, All proteins are enzymes. ,"#statement:  All proteins are enzymes. 
Choose the option regarding why this statement is against common sense:
A. All proteins have a similar structures as enzymes.
B. proteins perform different functions as enzymes.
C. Proteins is the larger set of molecules to which enzymes belong as subsets.
choice:  B"
0, The fire will cool you if you touch it. ,"#statement:  The fire will cool you if you touch it. 
Choose the option regarding why this statement is against common sense:
A. Some fires are cool
B. Fire is hot and will burn you.
C. If you are cool, sit beside the fire
choice:  B -Fire is Hot And Will Burn You"
0, My neighbor has a sore throat so she took her car to the garage. ,"#statement:  My neighbor has a sore throat so she took her car to the garage. 
Choose the option regarding why this statement is against common sense:
A. The garage is full of tools and grease.
B. People don't go to the garage for medical treatment.
C. A sore throat needs medicine.
choice:  B) people do not typically take their cars to get treated when they have a cold or flu, but rather see a doctor"
0, the bird spilled milk on the floor ,"#statement:  the bird spilled milk on the floor 
Choose the option regarding why this statement is against common sense:
A. birds can't produce milk
B. birds have wings while milk is white
C. birds do not drink milk
choice:  C) Birds don’t typically consume or make dairy products like cows, goats and sheep which are known to be sources of milk"
0, Sunlight grows in plants. ,"#statement:  Sunlight grows in plants. 
Choose the option regarding why this statement is against common sense:
A. Sunlight comes from the sun,  while plants come from the ground.
B. Sunlight does not grow
C. Plants cannot breathe sunlight.
choice:  B -Sun light doesn't grown"
0, The boy ate a bush. ,"#statement:  The boy ate a bush. 
Choose the option regarding why this statement is against common sense:
A. A bush needs water to work better.
B. The boy is holding a brush.
C. Bushes are used to brush.
choice:  C"
0, The rich pay the same taxes as the poor. ,"#statement:  The rich pay the same taxes as the poor. 
Choose the option regarding why this statement is against common sense:
A. The rich and the poor make a different amount of money.
B. There are different tax brackets for different incomes.
C. If there were no taxes our society would collapse.
choice:  B"
0, The man ate the bowl when he was hungry. ,"#statement:  The man ate the bowl when he was hungry. 
Choose the option regarding why this statement is against common sense:
A. People cannot eat bowls.
B. Salads often come in bowls.
C. Salads are a healthy food option.
choice:  B"
0, some people ride tigers to work ,"#statement:  some people ride tigers to work 
Choose the option regarding why this statement is against common sense:
A. tigers are deadly for human
B. no one can ride tigers to work
C. some tigers live in the zoo
choice:  B - No One Can Ride Tigers To Work"
0, Joe got a parking ticket because he drives too fast. ,"#statement:  Joe got a parking ticket because he drives too fast. 
Choose the option regarding why this statement is against common sense:
A. A parking ticket doesn't depend on how fast one drives.
B. Slow drivers can get parking tickets.
C. Drivers are taught to avoid parking tickets.
choice:  B"
0, Sarah put a shark in the lobster. ,"#statement:  Sarah put a shark in the lobster. 
Choose the option regarding why this statement is against common sense:
A. Sharks loves to eat meat while lobster loves to eat small fish.
B. Lobster cannot eat shark.
C. Shark is much bigger than lobster.
choice:  B"
0, he put all three of his legs into the trousers ,"#statement:  he put all three of his legs into the trousers 
Choose the option regarding why this statement is against common sense:
A. He wants to find a suitable trouser that fits his leg size
B. humans only have 2 legs
C. trousers were only made during the 1960s
choice:  B, Humans Only Have Two Legs"
0, he sent me a text message from his ashtray ,"#statement:  he sent me a text message from his ashtray 
Choose the option regarding why this statement is against common sense:
A. some ashtrays are round and some are square
B. ashtrays are not electronic devices
C. the ashtray is not for eating
choice:  B, Ashtray's aren’t electronics device"
0, John plays football in outer space. ,"#statement:  John plays football in outer space. 
Choose the option regarding why this statement is against common sense:
A. Football may be dangerous
B. Football is good for healthy
C. Football is never played in outer space.
choice:  C)Football is not ever played on earth, so it's impossible to play it out of a spaceship or planet"
